Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Total Bsmt SF,1st Flr SF,2nd Flr SF,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Garage Area,Yr Sold,SalePrice
9230,5,8,1965,1998,864,1200,0,1200,1,1,1,1,6,884,2006,146000
14803,6,5,1971,1971,825,1097,896,1993,2,1,4,1,8,495,2006,190000
10659,5,6,1961,1961,1050,1050,0,1050,1,0,3,1,6,368,2006,136500
9100,5,5,1958,1958,864,864,0,864,1,0,3,1,5,624,2006,129900
8393,5,5,1959,2005,1626,1712,0,1712,2,0,4,2,8,588,2006,145000
8800,6,7,1965,2000,1187,1565,0,1565,2,0,3,1,7,299,2006,185900
8800,6,6,1964,1964,1251,1251,0,1251,1,0,3,1,6,461,2006,160000
10368,6,6,1964,1964,1008,1488,0,1488,1,1,3,1,7,430,2006,167000
9350,5,6,1964,1964,720,720,720,1440,1,1,4,1,7,480,2006,157500
10382,6,5,1958,1958,588,1095,0,1095,1,0,2,1,6,264,2006,140000
8973,5,7,1958,1991,1008,1053,0,1053,1,1,3,1,6,750,2006,150000
10800,5,7,1960,1960,1248,1248,0,1248,1,0,3,1,6,286,2006,151500
8550,6,8,1934,1950,816,816,0,816,1,0,2,1,4,240,2006,129800
11425,5,6,1954,1954,1008,1008,0,1008,1,0,2,1,4,275,2006,137000
9724,5,7,1947,1950,938,1043,0,1043,1,0,2,1,5,273,2006,137000
4712,4,7,1946,1950,747,774,456,1230,1,1,3,1,5,305,2006,121600
5900,4,7,1923,1958,440,869,0,869,1,0,2,1,4,0,2006,85500
5825,4,5,1926,1953,600,747,0,747,1,0,1,1,5,528,2006,79900
7438,5,8,1908,1991,504,936,316,1252,1,0,3,1,5,576,2006,127000
9600,5,6,1961,1990,1251,1433,0,1433,1,0,3,1,7,441,2006,161000
10858,5,6,1952,1952,1444,1624,0,1624,1,0,2,1,6,240,2006,146500
9600,5,5,1951,1951,1056,1216,0,1216,1,0,3,1,7,280,2006,135000
10680,5,3,1951,1951,2136,2136,0,2136,2,0,4,1,7,528,2006,137900
9490,6,7,1941,1950,806,958,620,1578,1,0,3,1,5,240,2006,133000
9462,5,6,1949,1973,704,1024,704,1728,1,1,3,1,7,234,2006,137000
9888,5,6,1954,1975,936,936,0,936,1,0,2,1,5,240,2006,121000
8917,5,5,1967,1967,1584,1584,0,1584,2,0,4,2,8,506,2006,119000
12700,6,5,1964,1964,1246,1246,0,1246,1,0,3,1,6,441,2006,172000
8500,5,3,1961,1961,1235,1235,0,1235,1,0,2,1,6,480,2006,98600
14200,7,6,1966,1966,924,1216,941,2157,2,1,4,1,8,487,2006,226000
9000,5,5,1954,1954,936,1128,0,1128,1,0,2,1,5,286,2006,118000
25419,8,4,1918,1990,1360,1360,1360,3112,2,0,4,1,8,795,2006,235000
9723,6,7,1963,1963,1008,1008,0,1008,1,0,2,1,5,430,2006,135000
7728,5,6,1962,1962,1106,1190,0,1190,1,0,3,1,6,540,2006,132500
8163,5,6,1959,1959,1144,1144,0,1144,1,0,3,1,6,796,2006,143000
8400,5,5,1957,1957,1179,1364,0,1364,1,1,3,1,6,331,2006,132000
11600,6,5,1960,1960,1383,1383,0,1383,1,1,3,1,7,292,2006,145250
9610,6,6,1958,1958,1121,1336,0,1336,1,1,3,1,7,488,2006,162000
10000,5,6,1956,1956,1058,1370,0,1370,1,0,3,1,6,300,2006,148000
14850,5,5,1957,1957,1092,1092,0,1092,1,0,2,1,6,299,2006,141000
10152,6,6,1956,1994,1124,1124,0,1124,1,0,3,1,6,353,2006,153000
10011,5,6,1957,1996,1070,1236,0,1236,1,0,2,1,6,447,2006,134450
7032,5,5,1979,1979,943,943,0,943,1,0,2,1,4,600,2006,135960
8092,6,8,1954,2000,1050,1050,0,1050,1,0,3,1,6,286,2006,156000
11310,6,5,1954,1954,1367,1375,0,1375,1,0,2,1,5,451,2006,140000
12778,5,6,1952,2003,1008,1008,0,1008,1,0,2,1,4,280,2006,139500
10170,6,6,1951,1951,216,1575,0,1575,1,1,2,1,5,400,2006,155000
7700,5,7,1956,1956,301,1145,0,1145,1,0,3,1,6,684,2006,127000
11050,5,5,1956,1956,1005,1005,0,1005,1,0,2,1,6,319,2006,133500
13600,5,6,1955,1955,1056,1056,0,1056,1,1,3,1,6,300,2006,125000
15428,5,6,1951,1991,884,884,0,884,1,0,2,1,4,270,2006,142000
21299,7,5,1941,1963,929,2039,0,2039,1,1,3,1,7,791,2006,167000
13300,5,5,1956,2001,1015,1384,0,1384,1,0,2,1,6,896,2006,159000
22136,5,5,1925,1975,2171,1392,1248,2640,2,1,5,1,10,1008,2006,180000
7500,6,6,1947,1950,784,900,412,1312,1,1,3,1,6,649,2006,127000
7000,6,6,1924,1950,617,865,445,1310,2,0,2,1,6,398,2006,112000
10410,3,8,1930,2001,713,713,0,713,1,0,2,1,5,371,2006,99800
5400,5,7,1954,2000,833,833,0,833,1,0,2,1,4,326,2006,117000
5400,5,6,1921,1968,1073,1073,0,1073,1,0,2,1,4,326,2006,108480
10914,3,3,1929,1950,715,715,0,715,1,0,2,1,4,660,2006,68000
7008,4,8,1900,1998,448,448,272,720,1,0,1,1,5,280,2006,86900
10800,5,6,1920,1950,1120,1130,0,1130,1,0,2,1,5,720,2006,120000
7200,6,8,1915,1950,663,774,821,1595,2,0,3,1,7,528,2006,155500
10818,4,4,1910,1950,1077,981,779,1760,1,1,4,1,7,648,2006,80000
10410,3,4,1915,1950,672,694,520,1214,1,0,3,1,6,936,2006,105000
10800,5,4,1900,1970,954,1766,648,2414,2,0,3,2,10,520,2006,160000
10800,5,8,1936,1989,796,1096,370,1466,2,0,3,1,7,566,2006,170000
8658,6,5,1965,1965,1088,1324,0,1324,2,0,3,1,6,440,2006,160000
13400,5,5,1966,1966,1024,1086,0,1086,1,0,3,1,6,484,2006,159950
10184,6,5,1963,1963,1083,1146,0,1146,1,0,3,1,6,294,2006,165000
9786,6,7,1962,1981,912,1085,649,1734,1,1,3,1,7,440,2006,159000
9510,6,5,1962,1985,1135,1207,0,1207,1,1,3,1,6,264,2006,147000
7800,5,5,1964,1964,912,912,0,912,1,0,2,1,5,288,2006,115000
8910,6,6,1959,1959,655,1194,0,1194,1,0,3,1,6,539,2006,159500
7332,6,6,1959,1959,864,864,0,864,1,0,2,1,4,288,2006,120000
7100,5,7,1957,1957,816,816,0,816,1,0,2,1,5,308,2006,129900
10800,6,6,1961,1992,1313,1773,0,1773,2,0,3,1,6,418,2006,183000
11650,7,5,1959,1959,0,1472,0,1472,2,0,2,1,5,484,2006,157500
18275,7,8,1962,1998,1438,1900,548,2448,3,0,3,1,9,441,2006,277500
16321,5,6,1957,1997,1484,1600,0,1600,1,0,2,1,6,319,2006,207500
12144,4,6,1950,1950,910,910,611,1521,1,1,3,1,6,597,2006,147500
10800,4,4,1949,1950,720,720,472,1192,1,1,4,1,6,0,2006,135000
7200,5,7,1950,1950,0,1040,0,1040,1,0,2,1,5,625,2006,109500
7200,4,5,1950,1950,0,1040,0,1040,1,0,2,1,4,420,2006,109900
7560,5,5,1959,1959,1040,1040,0,1040,1,0,3,1,6,286,2006,133700
8544,3,4,1950,1950,0,1040,0,1040,2,0,2,2,6,400,2006,81400
8544,3,4,1949,1950,0,1040,0,1040,2,0,2,2,6,400,2006,87500
8544,3,4,1950,1950,0,1040,0,1040,2,0,2,2,6,400,2006,93500
8512,5,5,1960,1960,1556,1556,0,1556,2,0,4,2,8,0,2006,119000
7945,5,6,1959,1959,1150,1150,0,1150,1,0,3,1,6,300,2006,141000
7000,5,4,1961,1961,1150,1150,0,1150,1,0,3,1,6,288,2006,146000
7590,6,5,1966,1966,660,660,688,1348,1,1,3,1,6,453,2006,155000
10205,5,5,1962,1962,925,999,0,999,1,0,3,1,6,300,2006,134500
7400,7,6,1962,1962,1045,1045,0,1045,1,0,3,1,6,528,2006,120000
7000,5,6,1962,1962,864,864,0,864,1,0,3,1,5,336,2006,105000
7000,5,5,1962,1962,1025,1025,0,1025,1,0,3,1,6,0,2006,124000
9856,5,8,1900,2005,716,1007,1007,2014,2,0,5,1,8,624,2006,169000
9906,4,4,1925,1950,686,810,518,1328,1,0,3,1,8,210,2006,107000
9600,5,6,1948,1950,1212,1226,442,1668,1,0,3,1,6,240,2006,135000
5520,4,6,1920,1980,1147,1147,510,1657,1,0,4,1,9,162,2006,111500
9600,6,8,1900,2004,780,940,476,1416,1,0,3,1,7,400,2006,156500
9600,7,7,1925,1990,728,832,809,1641,1,1,3,1,6,546,2006,178000
6451,7,7,1900,1970,712,848,580,1428,1,0,4,1,7,576,2006,139900
3960,7,8,1930,1950,502,502,502,1004,1,0,2,1,5,200,2006,105000
5684,6,8,1930,2005,813,813,0,813,1,0,2,1,5,270,2006,110000
7745,4,6,1900,1950,938,1084,867,1951,2,0,4,2,9,576,2006,111500
7741,6,5,1924,1950,1032,1032,0,1032,1,0,2,1,5,280,2006,108000
5633,5,7,1925,1950,844,844,0,844,1,0,2,1,5,216,2006,111500
9000,5,6,1880,1991,636,1089,661,1750,1,0,3,1,8,240,2006,124000
7200,4,5,1950,1950,576,864,0,864,1,0,2,1,5,528,2006,105000
4400,6,8,1920,1950,648,734,384,1118,1,0,2,1,6,440,2006,116000
7614,3,5,1905,1950,738,714,662,1376,1,0,2,1,7,216,2006,96900
6000,5,7,1955,1955,960,960,0,960,1,0,3,1,5,576,2006,135500
6000,5,7,1924,1950,816,816,750,1566,1,1,5,1,7,450,2006,139000
7830,3,5,1921,1950,492,492,0,492,1,0,1,1,3,200,2006,61500
9576,6,7,1945,1950,770,885,297,1182,1,1,3,1,5,378,2006,120000
5820,3,8,1955,2005,1162,1163,0,1163,1,0,3,1,6,220,2006,126175
5747,3,4,1920,1950,798,840,0,840,1,0,2,1,5,250,2006,64000
9142,6,8,1910,1950,1020,908,1020,1928,2,0,4,2,9,440,2006,137000
9600,4,2,1900,1950,1095,1095,679,1774,2,0,4,2,8,779,2006,87000
10800,7,7,1914,1970,880,880,888,1768,1,1,2,1,6,320,2006,163000
6300,7,6,1910,2005,1226,1226,878,2104,2,0,5,1,9,432,2006,155000
5000,5,4,1900,1950,540,889,551,1440,1,0,3,1,6,352,2006,79000
8850,7,6,1916,1950,815,815,875,1690,1,0,3,1,7,225,2006,144000
3600,6,7,1910,1993,684,684,684,1368,1,0,3,1,7,216,2006,114504
7200,7,7,1920,1950,596,998,764,1762,1,1,4,1,8,576,2006,157000
11340,6,5,1923,1950,1200,1200,0,1200,1,0,4,1,7,312,2006,125000
22950,10,9,1892,1993,1107,1518,1518,3608,2,1,4,1,12,840,2006,475000
5976,5,7,1920,1950,624,624,624,1248,2,0,2,2,8,0,2006,93500
9750,5,5,1958,1958,960,960,0,960,1,0,3,1,5,624,2006,125000
4761,3,3,1918,1950,1020,1020,0,1020,1,0,2,1,5,0,2006,64500
7446,4,5,1941,1950,788,788,0,788,1,0,2,1,4,0,2006,100000
6435,6,5,1939,1950,972,972,605,1577,1,0,3,1,6,312,2006,140200
11737,6,7,1924,1996,848,1017,810,1827,1,0,2,1,9,240,2006,202500
5000,6,7,1947,1950,1004,1004,660,1664,2,0,3,1,7,420,2006,159000
7800,5,7,1939,1950,793,793,325,1118,1,0,3,1,5,410,2006,119900
6240,6,6,1934,1950,816,816,0,1176,1,0,3,1,6,528,2006,114500
6240,5,4,1936,1950,896,896,448,1344,1,0,3,1,7,240,2006,115000
6120,3,5,1930,1950,728,728,434,1162,1,0,3,1,6,258,2006,75000
6120,5,7,1925,1950,768,1015,0,1015,1,0,3,1,6,450,2006,88000
6240,4,5,1947,1950,0,672,240,912,1,0,2,1,3,0,2006,80500
6240,5,6,1928,1950,1042,1042,534,1576,1,0,3,1,8,225,2006,149000
6120,5,7,1930,1984,741,741,583,1324,1,0,3,1,7,180,2006,110000
6000,6,6,1925,1980,1103,1103,0,1103,1,0,2,1,5,440,2006,110500
6000,5,7,1921,1950,616,616,0,616,1,0,2,1,4,205,2006,89000
6380,5,6,1922,1950,993,1048,0,1048,1,0,2,1,5,280,2006,113000
11672,5,5,1925,1950,816,816,0,816,1,0,2,1,4,210,2006,109000
33120,6,5,1962,1962,1595,1611,875,2486,2,0,5,1,8,576,2006,220000
9873,4,5,1970,1970,960,960,0,960,1,0,3,1,6,576,2006,129000
5310,6,8,1910,2003,485,1001,634,1635,1,0,2,1,5,255,2006,117000
4118,4,4,1941,1950,693,693,0,693,1,0,2,1,4,0,2006,52500
10320,4,5,1924,1950,596,834,596,1430,2,0,3,1,7,370,2006,107000
7518,5,8,1910,2004,396,665,665,1330,1,0,3,1,7,390,2006,116500
9000,5,4,1919,1950,610,819,0,819,1,0,2,1,4,0,2006,72000
8600,6,6,1937,1950,780,780,596,1376,2,0,3,1,7,198,2006,119500
7200,5,6,1938,1995,803,803,557,1360,1,1,2,1,6,297,2006,125500
9786,3,4,1922,1950,1007,1077,0,1077,1,0,3,1,6,210,2006,91000
6780,6,8,1935,1982,520,520,0,754,1,0,2,1,5,0,2006,84500
7200,6,6,1930,1950,984,984,0,984,1,0,3,1,6,308,2006,90000
12375,5,5,1951,1951,806,1081,341,1422,1,0,3,1,7,288,2006,137500
11136,6,5,1964,1964,1921,1921,0,1921,2,0,4,2,8,576,2006,150000
21370,5,5,1950,1950,0,1640,0,1640,1,0,3,1,7,394,2006,131000
6930,5,4,1958,1958,1062,1352,0,1352,1,0,3,1,6,288,2006,130000
8250,5,7,1935,1950,0,1032,0,1032,1,0,2,1,6,260,2006,125000
5220,5,3,1936,1950,830,879,0,879,1,0,2,1,4,180,2006,80000
5500,7,5,2004,2004,1073,1073,0,1073,2,0,2,1,4,246,2006,157000
11235,4,5,1963,1979,1051,1382,0,1382,1,1,3,1,6,459,2006,148000
10791,4,5,1967,1967,0,1296,0,1296,2,0,2,2,6,516,2006,90000
8414,6,8,1963,2003,1059,1068,0,1068,1,0,3,1,6,264,2006,154500
11327,5,6,1967,1967,1064,1064,0,1064,1,0,3,1,6,528,2006,153600
11777,5,6,1966,1966,1164,1320,0,1320,1,0,3,1,6,564,2006,164500
10366,6,7,1964,1964,912,934,0,934,1,0,2,1,4,336,2006,132000
9000,5,6,1966,1966,1059,1059,0,1059,1,0,3,1,6,286,2006,142500
11553,5,5,1968,1968,1051,1159,0,1159,1,1,3,1,7,336,2006,158000
7844,6,7,1978,1978,672,672,728,1400,1,1,3,1,6,440,2006,149500
9535,5,5,1967,1967,1176,1458,0,1458,1,1,3,1,7,512,2006,165000
10335,5,6,1968,1993,1461,1721,0,1721,2,1,3,1,7,440,2006,180000
7176,6,6,1978,1978,960,1040,0,1040,1,0,3,1,6,616,2006,160500
9662,5,4,1977,1977,1967,1967,0,1967,2,0,6,2,10,580,2006,156500
8235,5,4,1977,1977,1949,1949,0,1949,2,0,6,2,10,586,2006,157000
13650,5,5,1958,1958,1052,1252,668,1920,2,0,4,1,8,451,2006,172500
13125,5,4,1957,2000,1134,1803,0,1803,2,0,3,1,8,484,2006,155000
17920,5,4,1955,1974,1763,1779,0,1779,1,1,3,1,6,454,2006,170000
17529,5,5,1924,1950,872,872,0,872,1,0,2,1,5,322,2006,105000
10246,4,9,1965,2001,648,960,0,960,0,0,0,1,3,364,2006,145000
14175,5,6,1956,1987,1188,1437,0,1437,1,1,3,1,6,576,2006,168000
20355,7,6,1967,1967,1865,1830,0,1830,1,0,2,1,6,521,2006,278000
13050,5,6,1963,1963,1000,1000,0,1000,1,0,1,1,4,575,2006,164000
15593,7,4,1953,1953,1304,1304,983,2287,2,0,3,1,7,667,2006,225000
10820,5,7,1971,1972,782,810,0,810,1,0,2,1,4,576,2006,130000
13350,5,5,1974,1974,864,894,0,894,1,0,3,1,5,440,2006,142500
1700,7,5,1980,1981,430,880,680,1700,2,1,2,1,7,450,2006,148400
5271,7,5,1986,1986,1453,1453,0,1453,1,1,2,1,6,445,2006,190000
9375,4,5,1954,1954,967,1350,0,1350,1,1,3,1,6,504,2006,146000
6488,5,5,1942,1950,799,799,351,1150,1,0,3,1,6,215,2006,128000
7800,5,8,1948,2002,896,1112,896,2008,3,0,3,1,8,230,2006,225000
19690,6,7,1966,1966,697,1575,626,2201,2,0,4,1,8,432,2006,274970
19950,6,7,1928,1950,672,1337,672,2009,2,0,4,1,8,795,2006,235000
19800,6,8,1935,1990,1836,1836,1836,3672,3,1,5,1,7,836,2006,415000
11679,5,5,1962,1962,1776,1560,0,1560,2,0,3,1,6,528,2006,182000
12048,5,6,1952,2002,0,1488,0,1488,1,0,3,1,7,569,2006,135000
10519,5,8,1955,1999,1057,1057,0,1057,1,0,3,1,6,288,2006,137000
9525,6,4,1954,1972,994,1216,639,1855,2,0,4,1,7,325,2006,136900
9525,6,5,1953,1953,1000,1068,541,1609,1,1,5,1,7,305,2006,149900
6420,5,7,1952,1952,980,1148,0,1148,1,0,2,1,6,308,2006,123500
8335,5,5,1954,1954,0,1124,0,1124,1,0,3,1,5,0,2006,93000
7585,5,3,1948,1950,810,1002,454,1456,1,0,4,1,7,280,2006,91500
11200,6,5,1985,1985,1298,1298,0,1298,2,0,3,1,5,403,2006,180000
12128,6,4,1989,1989,868,1313,1246,2559,2,1,4,1,9,506,2006,209000
9554,8,5,1993,1994,777,1065,846,1911,2,1,3,1,8,471,2006,215000
9069,6,8,1993,1993,1344,1440,0,1440,2,0,2,2,8,920,2006,224500
11003,7,5,2005,2006,1308,1308,568,1876,2,1,3,1,7,848,2006,229800
7488,7,5,2005,2005,1208,1208,0,1208,2,0,2,1,6,632,2006,183600
7406,7,5,2006,2006,1199,1220,0,1220,2,0,2,1,6,632,2006,194000
6762,7,5,2006,2006,1286,1294,0,1294,2,0,2,1,6,662,2006,193879
11210,7,5,2005,2006,1614,1614,0,1614,2,0,3,1,7,865,2006,221500
8990,7,5,2006,2006,1498,1498,0,1498,2,0,2,1,5,675,2006,204900
8760,7,5,2006,2006,1391,1391,571,1962,2,1,3,1,7,868,2006,239799
13377,6,5,2006,2006,1836,1846,0,1846,2,0,3,1,7,495,2006,233555
11645,7,5,2005,2005,1734,1734,0,1734,2,0,3,1,7,660,2006,260000
11645,8,5,2005,2006,1570,1590,0,1590,2,1,2,1,6,754,2006,294900
10984,7,5,2005,2006,945,945,864,1809,2,1,3,1,8,638,2006,209700
9316,7,5,2005,2005,1614,1614,0,1614,2,0,3,1,7,576,2006,225000
9316,7,5,2005,2005,784,784,812,1596,2,1,3,1,6,610,2006,181000
10041,8,5,1992,1992,908,927,988,1915,2,1,3,1,8,506,2006,220000
36500,5,5,1964,1964,1624,1582,0,1582,2,0,4,1,7,390,2006,190000
21453,6,5,1969,1969,938,988,0,988,1,0,1,1,4,540,2006,180000
70761,7,5,1975,1975,1533,1533,0,1533,2,0,2,1,5,576,2006,280000
12000,6,5,1968,1968,1388,1388,0,1388,2,0,3,1,6,522,2006,158900
8846,5,5,1996,1996,870,914,0,914,1,0,2,1,5,576,2006,148000
13015,5,6,1996,1996,1100,1100,0,1100,1,1,3,1,5,462,2006,145000
12438,6,5,1995,1995,781,795,704,1499,2,1,3,1,6,473,2006,187000
8685,7,5,1998,1998,1425,1425,0,1425,2,0,3,1,5,591,2006,193000
13568,5,5,1995,1995,990,990,0,990,1,0,3,1,5,576,2006,156000
9100,7,5,2000,2000,1525,1525,0,1525,2,0,3,1,6,541,2006,235000
9236,6,5,1997,1997,1479,1494,0,1494,2,0,3,1,6,576,2006,217000
10264,7,5,1999,1999,1588,1588,0,1588,2,0,3,1,6,472,2006,214000
9272,7,5,1999,1999,842,856,893,1749,2,1,3,1,7,515,2006,196000
13426,7,5,1999,2000,951,951,828,1779,2,1,3,1,7,586,2006,217000
13450,7,5,2002,2002,916,920,941,1861,2,1,3,1,8,492,2006,200000
14006,7,5,2002,2002,936,936,840,1776,2,1,3,1,7,474,2006,192500
13704,7,5,2001,2002,1541,1541,0,1541,2,0,3,1,6,843,2006,205000
10780,5,5,1976,1976,911,954,0,954,1,0,3,1,6,576,2006,132500
8340,6,6,1977,1977,675,686,702,1388,1,1,3,1,6,317,2006,157500
10385,6,6,1978,1978,995,1282,0,1282,2,0,3,1,6,672,2006,174000
9920,5,6,1969,1969,971,971,0,971,1,1,3,1,5,300,2006,128500
9560,5,7,1972,1972,864,864,0,864,1,0,3,1,5,288,2006,128500
9800,5,7,1972,1972,894,894,0,894,1,0,3,1,5,552,2006,149900
7200,5,8,1972,1972,864,864,0,864,1,0,3,1,5,297,2006,119900
3612,6,5,1993,1994,630,630,690,1320,2,1,3,1,5,484,2006,137000
11367,8,5,2002,2002,1065,1091,898,1989,2,1,3,1,7,586,2006,255000
9930,7,5,2002,2002,826,878,884,1762,2,1,3,1,6,591,2006,222000
9468,6,5,1999,1999,840,840,915,1755,2,1,3,1,7,530,2006,214000
11088,8,5,2002,2002,1348,1358,0,1358,1,1,1,1,5,418,2006,220000
14781,8,5,2001,2002,1753,1787,0,1787,2,0,3,1,7,748,2006,275000
8726,7,5,2002,2002,872,872,1037,1909,2,1,4,1,8,529,2006,197000
8125,7,5,2002,2002,1654,1654,0,1654,2,0,3,1,6,900,2006,230000
10566,8,5,1999,1999,1090,1090,1124,2214,2,1,3,1,8,646,2006,268500
21533,7,5,1996,1997,1065,1065,984,2049,2,1,4,1,9,467,2006,210900
11250,7,5,1998,1998,1054,1070,869,1939,2,1,3,1,8,555,2006,227000
11250,7,5,1995,1996,930,950,1045,1995,2,1,4,1,8,610,2006,237000
9750,7,6,1998,1998,1108,1108,989,2097,2,1,3,1,8,583,2006,274300
9100,7,5,2004,2005,1860,1836,0,1836,2,0,3,1,8,484,2006,216837
4435,6,5,2003,2003,848,848,0,848,1,0,1,1,4,420,2006,133000
4435,6,5,2004,2004,848,848,0,848,1,0,1,1,3,420,2006,155900
15611,8,5,2006,2006,1079,1079,840,1919,2,1,3,1,8,685,2006,233230
8810,7,5,2003,2003,1390,1390,0,1390,2,0,3,1,7,545,2006,207000
12393,7,5,2004,2005,847,847,1101,1948,2,1,4,1,8,434,2006,195000
9135,6,5,2003,2003,1682,1700,0,1700,2,0,3,1,7,544,2006,200000
8581,7,5,2006,2006,851,851,886,1737,2,1,3,1,7,578,2006,203160
8400,7,5,2005,2005,784,784,827,1611,2,1,3,1,6,572,2006,195800
10084,7,5,2005,2006,1552,1552,0,1552,2,0,3,1,7,782,2006,212900
11645,7,5,2004,2004,860,860,860,1720,2,1,3,1,7,565,2006,196500
8772,7,5,2005,2006,1336,1336,0,1336,2,0,3,1,6,502,2006,198000
8846,6,5,2005,2006,750,750,750,1500,2,1,3,1,6,564,2006,173900
8461,6,5,2005,2006,728,728,728,1456,2,1,3,1,8,390,2006,163990
8767,7,5,2005,2005,1310,1310,0,1310,2,0,3,1,6,400,2006,164990
8777,4,6,1910,2000,676,760,676,1436,2,0,3,1,6,528,2006,98000
17755,5,4,1959,1959,1466,1466,0,1466,1,1,3,1,6,528,2006,149900
8877,4,5,1951,1951,836,1220,0,1220,1,0,2,1,6,396,2006,102000
7840,6,5,1975,1975,976,1012,0,1012,2,0,4,0,4,0,2006,127500
9400,6,5,1975,1975,945,980,0,980,2,0,4,0,4,0,2006,127500
16133,5,4,1969,1969,1176,1176,0,1176,1,0,2,1,5,360,2006,119900
7162,7,5,2003,2004,796,806,918,1724,2,1,3,1,8,616,2006,196500
8050,6,5,2002,2002,914,914,0,914,1,0,2,1,4,0,2006,117250
11060,7,5,2003,2005,1150,1164,1150,2314,2,1,3,1,9,502,2006,229000
3675,5,5,2005,2005,547,1072,0,1072,1,0,2,1,5,525,2006,145000
3675,6,5,2005,2006,547,1072,0,1072,2,0,2,1,5,525,2006,140000
3675,6,5,2005,2006,547,1072,0,1072,1,0,2,1,5,525,2006,142500
2522,7,5,2004,2004,970,970,739,1709,2,0,3,1,7,380,2006,134000
2522,7,5,2004,2004,970,970,739,1709,2,0,3,1,7,380,2006,130000
2522,6,5,2004,2006,970,970,739,1709,2,0,3,1,7,380,2006,130000
2522,7,5,2004,2004,970,970,739,1709,2,0,3,1,7,380,2006,137500
3363,7,5,2004,2004,976,976,732,1708,2,0,3,1,7,380,2006,130000
6956,4,7,1948,1950,624,624,312,936,1,0,3,1,5,265,2006,97900
7822,6,3,1915,1950,832,846,492,1338,2,0,3,1,7,528,2006,92000
8707,4,5,1924,1950,1093,1093,576,1669,1,1,4,1,9,288,2006,107000
8410,5,3,1910,1996,658,658,526,1184,1,0,5,1,8,0,2006,81000
9738,5,7,1924,1950,784,949,272,1221,1,0,4,1,7,392,2006,104900
8172,5,7,1955,1990,864,864,0,864,1,0,2,1,5,572,2006,115000
16012,4,4,1954,1968,954,1482,0,1482,2,0,3,1,6,609,2006,125000
8248,5,7,1918,1950,686,686,564,1250,1,1,3,1,7,280,2006,116000
8248,4,4,1922,1950,864,964,0,1414,1,0,3,1,8,0,2006,83000
6204,4,5,1912,1950,795,954,795,2230,1,0,5,1,10,440,2006,118500
8088,2,3,1922,1955,498,498,0,498,1,0,1,1,3,216,2006,35000
11388,4,7,1910,1993,616,1055,218,1273,1,0,3,1,5,275,2006,121000
7082,5,8,1916,1995,686,948,980,1928,2,0,5,2,10,0,2006,160000
8400,6,5,1940,2000,940,1192,403,1595,1,0,2,1,6,240,2006,140000
10890,5,5,1938,1950,1058,1058,493,1551,2,0,3,1,6,240,2006,137000
6430,6,6,1945,1950,780,816,524,1340,1,0,3,1,6,440,2006,128000
7000,7,8,1926,1997,624,743,736,1479,1,0,3,1,6,312,2006,160000
13132,5,5,1914,1950,747,892,892,1784,1,1,4,1,9,180,2006,138887
4899,6,8,1920,1950,755,755,755,1510,1,0,3,1,6,216,2006,149000
6000,5,5,1926,1950,1008,1008,0,1522,2,0,4,1,7,0,2006,102000
9399,7,8,1919,1950,818,818,818,1636,1,1,4,1,7,288,2006,167000
7588,7,6,1920,1950,793,901,901,1802,1,1,4,1,9,216,2006,200100
10164,5,5,1939,1950,992,992,473,1465,2,0,3,1,6,240,2006,131000
6191,5,4,1941,1950,824,824,464,1288,1,0,4,1,6,240,2006,112000
9550,7,5,1915,1970,756,961,756,1717,1,0,3,1,7,642,2006,140000
21780,6,5,1920,1950,817,940,610,1550,1,1,3,1,7,318,2006,195000
11435,8,7,1929,1950,792,792,725,1517,1,0,3,1,7,400,2006,230000
12400,5,6,1940,1950,901,1125,592,1717,1,1,2,1,7,410,2006,194000
11600,4,5,1922,1950,700,1180,0,1180,1,0,2,1,5,252,2006,137500
11500,7,7,1936,1987,1017,1020,1037,2057,1,1,3,1,6,180,2006,250000
8170,7,7,1929,1950,1022,1122,549,1671,2,0,4,1,7,451,2006,218000
16560,6,8,1932,1950,952,1170,1175,2345,2,1,4,1,9,360,2006,239000
12320,7,7,1932,1990,637,959,650,1609,1,1,3,1,8,579,2006,199500
14210,6,7,1930,1959,697,1104,697,1801,1,1,3,1,8,365,2006,210000
14115,6,7,1956,2004,1073,1811,0,1811,1,0,2,1,6,470,2006,230000
12984,5,6,1977,1977,1430,1647,0,1647,2,0,3,1,7,621,2006,217500
15600,5,7,1950,1963,1168,1278,1037,2315,2,0,4,1,9,342,2006,257000
15750,5,5,1953,1953,1165,1336,0,1336,1,0,2,1,5,375,2006,157000
16381,6,5,1969,1969,1844,1844,0,1844,2,0,3,1,7,540,2006,223000
7288,5,6,1942,1950,976,976,0,976,1,0,2,1,5,215,2006,102000
7000,6,7,1926,1950,861,861,424,1285,1,0,3,1,6,506,2006,145400
8534,4,4,1925,1950,432,672,0,672,1,0,2,1,4,0,2006,72000
7030,4,6,1925,1950,641,641,0,641,1,0,2,1,4,272,2006,85000
8765,4,6,1936,1950,951,951,0,951,1,0,2,1,6,327,2006,106500
9060,6,5,1957,1957,967,967,671,1638,2,0,4,1,6,384,2006,139000
